,Source,Target,Weight
38923,liked,took,1
38924,loaded,girl,1
38925,separate,cutting,1
38926,girl,opens,2
38927,dough,palms,1
38928,round,kneading,1
38929,stuffed,dog,14
38930,speech,telling,1
38931,child,headphones,1
38932,cutting,perpair,1
38933,ground,picking,1
38934,dolls,placed,1
38935,soaked,pink,1
38936,trying,top,4
38937,blocked,been,1
38938,passing,is,25
38939,'s,exercise,1
38940,shuffling,chopped,1
38941,dances,decorated,1
38942,scene,is,42
38943,continue,dance,1
38944,chat,is,3
38945,making,stew,1
38946,'s,spit,2
38947,eats,bait,1
38948,need,was,1
38949,dog,girl,37
38950,wolfs,rain,1
38951,working,plays,1
38952,meat,eggs,1
38953,noodles,ice,3
38954,turn,taking,1
38955,mixes,cracks,2
38956,are,wedding,1
38957,kept,licking,1
38958,paws,does,1
38959,disturbes,drinking,1
38960,calls,s,1
38961,strips,chicken,2
38962,boy,drying,2
38963,saddle,climbs,1
38964,ready,defend,1
38965,forget,gotten,1
38966,get,fighting,2
38967,sticks,chop,3
38968,sink,standing,3
38969,moved,body,1
38970,'s,glowing,1
38971,fun,play,1
38972,animal,looking,10
38973,is,say,3
38974,chasing,park,1
38975,rice,describe,1
38976,using,prepared,1
38977,closed,was,1
38978,spazed,baby,1
38979,scissors,cut,16
38980,pizza,showing,7
38981,puts,carrying,2
38982,was,cloth,1
38983,spits,is,1
38984,is,try,11
38985,watching,drive,1
38986,attached,making,1
38987,held,moving,2
38988,stirred,pudding,1
38989,beheading,gutting,1
38990,lying,bite,1
38991,push,face,1
38992,shooting,makes,1
38993,shooting,have,1
38994,slips,speed,1
38995,st5ruck,get,1
38996,leaps,riding,2
38997,shooting,free,1
38998,bat,wearing,1
38999,made,rowing,2
39000,wrap,struggling,1
39001,crawling,horse,2
39002,are,waling,1
39003,carrying,runs,2
39004,was,spreading,1
39005,talking,pretending,1
39006,benching,ripped,1
39007,got,fish,2
39008,switches,rise,1
39009,mushrooms,sliced,1
39010,face,giving,2
39011,fired,emanates,1
39012,left,left,2
39013,exercises,body,5
39014,going,steps,2
39015,wheel,shown,1
39016,meat,juices,1
39017,cook,curry,3
39018,dance,forget,1
39019,rotates,disturbing,2
39020,is,dirty,3
39021,flies,reveal,1
39022,dog,gets,12
39023,'s,decorates,1
39024,are,snakes,2
39025,dog,rear,1
39026,performing,riding,5
39027,fall,shaped,1
39028,grill,have,1
39029,cook,pan,26
39030,splashing,rope,1
39031,puedas,te,1
39032,takes,attacked,1
39033,ice,knocked,2
39034,makes,clean,1
39035,drank,brushing,1
39036,keeps,cut,1
39037,starting,girl,1
39038,lands,beam,2
39039,test,is,4
39040,objects,knife,1
39041,lake,planting,1
39042,slices,grated,1
39043,girl,kissed,2
39044,fish,placed,3
39045,is,separate,4
39046,girl,shoulder,3
39047,gets,got,1
39048,inserts,couch,1
39049,flour,clear,1
39050,wheel,takes,1
39051,shaking,dog,11
39052,putting,tap,2
39053,i,dont,2
39054,moved,dance,1
39055,enjoying,making,2
39056,vegetables,placing,3
39057,skateboards,ride,1
39058,leading,walking,1
39059,pretending,talking,1
39060,paddling,hands,1
39061,racing,trying,2
39062,rice,shows,2
39063,adding,beans,7
39064,chased,backing,1
39065,were,going,4
39066,lands,lake,2
39067,cling,has,1
39068,meows,baby,1
39069,pradeing,are,1
39070,sun,beach,1
39071,lit,pouring,1
39072,moving,pushesï,2
39073,scooted,dog,1
39074,fixing,video,1
39075,baby,headphones,3
39076,stirred,poured,2
39077,funny,bathing,1
39078,Please,am,1
39079,ice,roof,2
39080,bread,places,1
39081,lake,racing,2
39082,sand,driving,1
39083,pours,shrimp,2
39084,ball,touches,1
39085,carying,is,2
39086,preparing,shoot,1
39087,being,Peeled,1
39088,corner,cutting,1
39089,pan,flouring,1
39090,add,chili,1
39091,girl,read,3
39092,raw,put,6
39093,weird,sunglasses,1
39094,removing,'s,5
39095,pizza,dropped,1
39096,pulls,appears,1
39097,colored,applying,1
39098,spread,spread,4
39099,places,be,1
39100,grabbed,'s,6
39101,raises,swimming,1
39102,places,teeth,1
39103,pours,held,1
39104,carrying,sawing,4
39105,starts,beef,1
39106,is,followed,2
39107,ground,holds,1
39108,makeup,types,1
39109,is,dining,5
39110,exercise,fat,7
39111,plucking,using,1
39112,penguins,drinking,1
39113,are,plays,5
39114,decapitates,knife,1
39115,trying,failed,1
39116,attempting,high,1
39117,traced,piece,2
39118,fit,has,1
39119,nibbling,'s,5
39120,bowl,omelet,1
39121,nuzzles,giraffe,4
39122,bed,placed,2
39123,is,wet,24
39124,folding,creases,1
39125,showcases,pygmy,1
39126,snaps,photography,1
39127,blocked,gets,1
39128,placing,oven,9
39129,mess,spaghetti,3
39130,moving,treating,1
39131,circles,training,1
39132,strums,sings,1
39133,circles,THE,1
39134,using,baby,3
39135,participating,are,5
39136,piece,Dusting,1
39137,danced,circles,1
39138,girl,styles,3
39139,mouth,starts,1
39140,'s,nuzzling,1
39141,walking,utilizing,2
39142,missed,rear,1
39143,tearing,has,1
39144,child,faces,1
39145,pushing,fall,1
39146,»,knife,1
39147,head,stone,1
39148,kicked,boys,1
39149,make,flower,1
39150,walk,girl,1
39151,made,like,4
39152,reminds,like,1
39153,felling,are,1
39154,repeating,child,1
39155,biking,is,3
39156,golf,balls,1
39157,threw,target,3
39158,scratches,head,1
39159,sprinkled,chopped,1
39160,boy,calculating,1
39161,using,communicates,1
39162,greeting,seeing,1
39163,arranging,properly,1
39164,coating,deep,2
39165,bears,Fighting,1
39166,running,have,1
39167,crashes,parked,1
39168,fries,cook,6
39169,tackles,are,1
39170,like,shooting,1
39171,bearded,is,5
39172,bowl,washing,6
39173,slice,ice,1
39174,peeing,is,15
39175,swims,ground,1
39176,slips,kick,2
39177,beach,brought,1
39178,flour,backwards,1
39179,standing,mud,3
39180,panda,reach,1
39181,are,participating,5
39182,eating,ready,7
39183,frog,walking,1
39184,emoting,seated,1
39185,bottom,flour,1
39186,kying,is,1
39187,standing,levitate,1
39188,¿,pushesï,1
39189,canoeing,are,2
39190,dog,like,11
39191,smacking,puts,1
39192,does,dive,1
39193,pull,plow,1
39194,coating,rice,1
39195,happened,LOVE,1
39196,bread,covers,2
39197,demonstrates,boiled,1
39198,cute,funny,5
39199,plays,like,1
39200,standing,fish,4
39201,place,bobbing,1
39202,pets..,¿,1
39203,liekd,»,1
39204,laying,suspended,1
39205,hill,going,5
39206,be,pasta,2
39207,explain,select,1
39208,made,have,2
39209,being,dropped,2
39210,singing,starts,2
39211,drinks,rocking,1
39212,conversing,riding,1
39213,painting,trying,3
39214,boy,showing,18
39215,using,strips,7
39216,pasta,bite,1
39217,test,attacking,1
39218,mouth,bend,1
39219,frog,tree,2
39220,buy,lining,1
39221,knocks,leaps,1
39222,sitting,prancing,1
39223,doing,swims,1
39224,bowl,pouring,106
39225,boy,reached,1
39226,beating,tied,1
39227,standing,steps,1
39228,trying,bundles,1
39229,does,shooting,1
39230,is,caughting,3
39231,frosting,make,1
39232,shouting,girl,1
39233,is,serving,40
39234,drink,fruit,1
39235,pulls,guys,1
39236,pulling,chicken,11
39237,swimming,rounding,1
39238,fish,slit,2
39239,sitting,center,1
39240,balance,bicycle,2
39241,catching,dog,19
39242,scare,like,1
39243,shoulder,workouts,1
39244,boy,keyboard,26
39245,pan,dices,1
39246,taking,giving,1
39247,preparing,boy,1
39248,girl,having,4
39249,strokes,carrot,1
39250,dog,pet,30
39251,waves,boat,2
39252,hill,girl,17
39253,make,make,6
39254,is,Warm,1
39255,arguing,is,3
39256,entering,box,1
39257,swaying,outstretched,1
39258,stick,background,1
39259,drying,boy,2
39260,legs,pushing,3
39261,tree,eat,1
39262,amuse,playing,1
39263,Cook,make,1
39264,is,typed,1
39265,paws,brown,1
39266,shows,finished,1
39267,crawls,ice,1
39268,perched,pushed,1
39269,dancing,accompanying,1
39270,standing,recorded,1
39271,is,hitch,8
39272,target,have,1
39273,try,climb,1
39274,barks,looking,1
39275,barks,walks,4
39276,jabbing,is,1
39277,hands,bends,2
39278,face,wetting,2
39279,knocked,gets,6
39280,hugged,kissed,3
39281,chopped,Sliced,1
39282,beated,egg,1
39283,poll,falls,1
39284,is,bending,3
39285,is,wipe,2
39286,dance,engaging,1
39287,accident,gets,1
39288,applying,make,5
39289,dressed,'s,2
39290,came,stop,3
39291,chat,walk,1
39292,turtle,tried,3
39293,hair,brushed,5
39294,wields,chair,1
39295,cricket,test,1
39296,hangs,shakes,1
39297,mixes,melted,1
39298,reading,singing,2
39299,pet,head,2
39300,climbs,wallaby,1
39301,'s,call,1
39302,sun,putting,1
39303,boat,traveling,7
39304,walks,boys,1
39305,rain,spread,1
39306,doing,scene,2
39307,waves,floated,1
39308,oatmeal,cook,1
39309,hurdling,rolling,1
39310,smiling,comes,1
39311,top,piece,1
39312,inorder,horse,1
39313,'s,talks,2
39314,closes,puts,1
39315,fall,'s,3
39316,steps,making,2
39317,fit,throwing,3
39318,makes,master,1
39319,streets,colored,1
39320,boiling,stove,1
39321,give,working,1
39322,meditating,flashes,1
39323,wrap,shows,1
39324,bowl,catch,1
39325,suspended,throw,1
39326,figure,teach,1
39327,cook,dough,13
39328,shape,get,2
39329,is,interviewing,9
39330,sauce,stirring,4
39331,remove,manages,1
39332,rand,poodle,1
39333,stains,squirting,1
39334,is,deboning,2
39335,leaf,slicing,8
39336,rotating,plate,1
39337,eats,pulls,1
39338,handcuffs,put,2
39339,cracks,girl,2
39340,vegetables,sauteing,2
39341,halve,»,2
39342,boy,have,2
39343,eggs,reparing,1
39344,boys,fleeing,1
39345,cover,covering,2
39346,wet,wipes,1
39347,child,right,1
39348,teach,run,1
39349,bundles,chops,1
39350,laying,guys,1
39351,is,chilled,2
39352,dashes,gets,1
39353,playing,met,1
39354,digs,animal,2
39355,walking,fell,1
39356,eaten,cake,1
39357,¿,video,6
39358,tell,are,1
39359,chopped,fries,5
39360,waving,standing,4
39361,pillow,head,3
39362,telling,holds,1
39363,rolloing,balls,1
39364,commands,get,1
39365,paws,resting,1
39366,piece,squeeze,1
39367,staying,rolled,1
39368,making,telling,1
39369,Lightning,is,7
39370,dashes,fights,1
39371,going,standing,1
39372,is,dried,12
39373,bits,boy,1
39374,attacking,vacuuming,1
39375,cuts,trash,1
39376,battered,fries,1
39377,moving,boiling,1
39378,rice,serving,1
39379,horse,show,7
39380,standing,kiss,1
39381,pole,towards,2
39382,steps,ball,1
39383,show,funny,2
39384,cake,beating,1
39385,pet,chewing,1
39386,is,chimpanzee,26
39387,shaded,eyes,1
39388,'s,kangaroo,18
39389,were,think,1
39390,sticks,pushing,1
39391,chase,jumping,1
39392,blessed,'s,1
39393,baby,shower,1
39394,shut,box,2
39395,screams,chair,1
39396,Opening,is,1
39397,living,fish,1
39398,cowbing,is,1
39399,jump,wit,1
39400,skating,doing,15
39401,placing,bowl,11
39402,dashes,corner,1
39403,rubbed,frog,1
39404,bespectacled,is,1
39405,hits,block,2
39406,good,work,2
39407,sit,see,2
39408,are,iching,1
39409,gaming,is,3
39410,chair,eats,1
39411,dumped,gets,2
39412,pushes,points,1
39413,going,turtles,1
39414,calm,trying,1
39415,raw,eggs,31
39416,fly,dog,39
39417,rolled,sushi,3
39418,grill,kept,1
39419,sliced,piece,15
39420,card,rocking,2
39421,ground,firing,3
39422,waving,attacked,1
39423,pushing,pink,1
39424,catching,pole,1
39425,headset,talked,2
39426,get,pull,1
39427,set,is,33
39428,moving,funny,1
39429,dry,mix,1
39430,like,sword,1
39431,recipe,is,51
39432,sleeps,placed,1
39433,stepped,'s,2
39434,guts,fish,3
39435,stands,sprays,1
39436,chops,places,1
39437,appears,wags,1
39438,understand,showing,1
39439,swim,jump,1
39440,lengthwise,cut,7
39441,relieves,boat,1
39442,'m,play,1
39443,washing,drying,3
39444,sliced,stick,1
39445,made,accident,1
39446,talking,tricks,1
39447,slide,baby,10
39448,andï,dirty,1
39449,bearded,pealing,1
39450,walking,bags,1
39451,shrimp,sauce,4
39452,catch,good,1
39453,massaging,toys,1
39454,bed,seated,7
39455,fills,beside,1
39456,cutting,is,2391
39457,frog,making,1
39458,knocks,was,1
39459,muddy,horse,2
39460,hands,like,1
39461,placed,hard,1
39462,stems,rolled,1
39463,falling,dirt,3
39464,puts,frying,1
39465,Looks,theatres.ï,1
39466,trying,stampeding,1
39467,knocks,propped,1
39468,face,itching,1
39469,flour,using,8
39470,shouting,keep,1
39471,backwards,watching,1
39472,pole,help,1
39473,walk,fish,1
39474,flattening,knife,2
39475,mud,taking,1
39476,waves,splashes,1
39477,moving,jump,1
39478,pan,bake,1
39479,dough,sprinkling,4
39480,stone,hammer,3
39481,beaten,pours,2
39482,burnng,Something,1
39483,getting,shot,10
39484,amazing,jump,1
39485,put,ate,1
39486,dances,chair,5
39487,bowl,fish,3
39488,Participating,dog,1
39489,causing,slide,1
39490,injured,are,3
39491,shaping,seasoning,1
39492,rain,dances,8
39493,sleeping,ride,1
39494,drawing,adding,1
39495,dog,munching,1
39496,holes,poke,1
39497,rolled,'s,2
39498,slips,trying,1
39499,opened,bottom,1
39500,sitting,park,3
39501,steps,hammering,1
39502,putting,cucumber,9
39503,sprinking,sliced,2
39504,knives,throws,3
39505,walking,begins,1
39506,sand,turtles,16
39507,scene,switches,5
39508,seasoned,meat,4
39509,sunglasses,boy,10
39510,'s,friend,2
39511,flour,whisks,1
39512,explaining,prepair,1
39513,run,'s,4
39514,fishing,doing,3
39515,chair,friend,1
39516,checked,'s,1
39517,are,bedding,1
39518,is,breeding,1
39519,dance,synchronized,6
39520,hands,peel,1
39521,bodybuilding,video,1
39522,is,egg,262
39523,doing,sleeping,1
39524,shelling,is,2
39525,scores,shot,4
39526,stealing,is,5
39527,feels,flying,1
39528,'re,»,2
39529,brown,piece,1
39530,horse,drink,1
39531,dashes,round,1
39532,whetting,knife,1
39533,ride,hold,1
39534,fenced,fighting,1
39535,girl,gestures,1
39536,showing,scaring,1
39537,beside,warm,1
39538,rope,getting,1
39539,mixing,cucumber,1
39540,finds,watching,1
39541,is,leaving,4
39542,cruises,boat,2
39543,eaten,snake,1
39544,iching,fought,1
39545,rope,looks,1
39546,child,sit,1
39547,balls,bounce,2
39548,kicking,rocks,1
39549,is,i,15
39550,turns,boy,2
39551,scarred,falls,2
39552,turned,grilling,1
39553,giving,showing,1
39554,works,working,1
39555,think,have,2
39556,canoes,is,1
39557,drop,frying,1
39558,pulls,boat,1
39559,filling,bowl,1
39560,tied,string,1
39561,Make,showing,1
39562,¿,wonder,1
39563,seated,eating,10
39564,shredding,chicken,12
39565,biting,stick,1
39566,building,suitcases,1
39567,rocks,climbs,1
39568,sword,stabs,3
39569,paw,bowl,1
39570,get,spurned,1
39571,falls,placed,2
39572,burning,exploding,1
39573,supporting,balance,1
39574,top,shuts,1
39575,shows,uses,1
39576,sushi,ate,2
39577,spread,taken,1
39578,'s,dressing,1
39579,scene,jogging,1
39580,spaghetti,standing,1
39581,cooking,frying,10
39582,contains,bowl,1
39583,shopping,pushing,3
39584,kitten,jumping,8
39585,step,recipe,2
39586,move,demonstrates,2
39587,accumulating,fire,1
39588,mimicking,child,1
39589,flour,sprinkles,1
39590,sea,sailing,3
39591,show,performing,7
39592,tries,bite,4
39593,banana,rotating,1
39594,Something,video,1
39595,guys,rice,1
39596,boy,mud,17
39597,slicing,prepares,1
39598,dog,Talking,1
39599,hugs,boy,4
39600,walking,rocks,5
39601,crumbs,egg,5
39602,pretending,boy,2
39603,forced,work,2
39604,sticks,sprinkles,1
39605,saying,closing,1
39606,boy,signals,4
39607,boy,isplaying,1
39608,shoulder,dog,2
39609,doing,is,991
39610,eggs,chop,1
39611,washes,dries,1
39612,blocks,be,2
39613,crawling,dirt,1
39614,fixes,bed,2
39615,watch,flies,1
39616,going,tired,1
39617,boy,guitar,209
39618,sleep,cute,1
39619,are,made,10
39620,turns,boiling,1
39621,supported,strikes,1
39622,appears,feeding,1
39623,fails,falls,2
39624,performing,sign,1
39625,held,tiger,1
39626,walks,talks,2
39627,gets,piece,2
39628,dog,bringing,2
39629,pulled,bait,1
39630,hits,tosses,1
39631,grinds,soaked,1
39632,doing,rock,5
39633,running,barking,2
39634,hands,born,1
39635,moved,ground,2
39636,did,girl,5
39637,sauteed,frying,1
39638,holding,peeling,1
39639,ground,flies,1
39640,attacks,piece,1
39641,head,struck,1
39642,get,pushes,1
39643,are,center,1
39644,panda,giving,2
39645,stove,vegetables,7
39646,sink,clean,5
39647,stretch,are,1
39648,loris,resting,1
39649,slices,dog,3
39650,cut,watermelon,5
39651,is,carved,2
39652,left,kicking,1
39653,born,eating,1
39654,roping,are,1
39655,pushes,objects,1
39656,shape,ball,1
39657,walked,strapped,2
39658,shaving,carrot,1
39659,is,stuff,7
39660,trying,flip,4
39661,sitting,petting,1
39662,flashes,shaking,1
39663,jumps,forced,1
39664,lands,crash,1
39665,meat,marinated,2
39666,chicken,mixing,3
39667,make,slicing,4
39668,baby,has,3
39669,did,rented,1
39670,has,trobuled,1
39671,amazing,song,1
39672,removed,top,1
39673,dancing,powder,1
39674,heating,pan,2
39675,beach,enjoys,1
39676,cutting,lathe,1
39677,cook,inspects,1
39678,song,video,11
39679,Cooking,show,18
39680,leaves,crawls,2
39681,rain,run,2
39682,stuck,opening,1
39683,shrimp,breading,2
39684,fries,smoking,1
39685,condensed,combining,1
39686,girl,remote,2
39687,backwards,sliding,4
39688,seen,bathing,1
39689,chase,surprised,1
39690,keep,¿,1
39691,wets,is,1
39692,sleeps,is,1
39693,pink,bed,1
39694,kitten,enter,1
39695,jumps,ball,3
39696,sushi,good,1
39697,slimed,being,1
39698,cook,pours,2
39699,being,cake,5
39700,is,sleeoing,1
39701,talking,leaf,20
39702,dog,wants,3
39703,being,nailed,1
39704,burning,striking,1
39705,falls,hands,1
39706,communicate,girl,1
39707,Preparing,side,1
39708,entered,opened,1
39709,speech,makes,1
39710,walks,blinds,1
39711,switches,leaping,1
39712,light,bowl,1
39713,theï,was,1
39714,¿,colourize,2
39715,boy,runs,34
39716,face,closed,1
39717,boy,knocking,4
39718,'s,throwing,1
39719,piece,using,14
39720,pins,face,1
39721,huting,is,1
39722,girl,ice,28
39723,sea,sushi,3
39724,sticks,brown,1
39725,is,prepareing,1
39726,tree,punching,1
39727,beef,meat,5
39728,tring,jump,1
39729,plank,plank,2
39730,breaking,shoe,1
39731,escaped,ball,1
39732,shown,chopping,1
39733,girl,work,3
39734,speaks,cell,1
39735,squeezing,is,39
39736,drives,has,1
39737,making,blowing,2
39738,is,made,23
39739,sand,neck,6
39740,cuttting,fruit,1
39741,speed,exercise,1
39742,venileve,song,1
39743,paw,enjoying,1
39744,singing,imitates,1
39745,taking,packing,1
39746,animal,chasing,3
39747,cry,»,1
39748,eat,opening,2
39749,sieving,was,1
39750,emerging,catch,1
39751,breaking,burning,1
39752,plate,finished,1
39753,prrr'ing,appreciate,1
39754,stems,cut,2
39755,climbs,holds,1
39756,raw,making,4
39757,traning,»,1
39758,hanging,pointing,1
39759,turns,pointing,1
39760,friend,boy,4
39761,pole,nudges,2
39762,climbed,washing,1
39763,swirling,dropping,1
39764,land,blasting,1
39765,make,like,5
39766,girl,pizza,1
39767,bowl,'s,6
39768,wading,watching,1
39769,penguins,ball,1
39770,sliding,catch,1
39771,seeds,cleaned,1
39772,dinner,take,1
39773,is,weeping,4
39774,cubes,cut,3
39775,sign,wat,1
39776,picking,standing,1
39777,tree,dirt,2
39778,showing,Make,1
39779,fast,potato,1
39780,lying,held,1
39781,mowed,being,1
39782,fire,petrol,2
39783,sea,sitting,5
39784,placing,cook,4
39785,bite,box,1
39786,raw,breads,1
39787,watches,dance,1
39788,putting,bowling,1
39789,figures,knocking,1
39790,golf,jumps,1
39791,taken,cooked,1
39792,trash,does,2
39793,spread,rain,1
39794,mouth,is,107
39795,snuggling,is,5
39796,drink,gets,1
39797,hold,¿,1
39798,entered,is,2
39799,busting,is,1
39800,brown,knife,1
39801,be,cucumber,1
39802,ring,running,1
39803,pile,forming,1
39804,sand,lying,1
39805,standing,mayonnaise,1
39806,goes,legs,2
39807,boiled,eggs,27
39808,slices,be,1
39809,are,moosing,1
39810,enters,left,1
39811,coming,frog,1
39812,tried,face,3
39813,tiger,cub,24
39814,shopping,holding,1
39815,piece,sits,1
39816,says,cant,1
39817,cutting,shoot,1
39818,adds,ground,1
39819,eggs,cracks,20
39820,stirs,cook,5
39821,sprinkling,like,1
39822,places,shuts,1
39823,welcome,giving,1
39824,sitting,hold,1
39825,snake,open,1
39826,herbs,bread,2
39827,shot,falling,2
39828,comes,annoyed,1
39829,head,flipped,1
39830,jalapeno,knife,1
39831,pushed,neck,1
39832,dog,pats,2
39833,decorating,plate,1
39834,»,sounds,2
39835,failing,emerging,1
39836,bringing,bottle,1
39837,went,drums,1
39838,cucumber,salting,1
39839,like,cleaning,1
39840,cutting,snake,3
39841,ride,shows,2
39842,baby,grabbing,3
39843,skills,dog,1
39844,boxed,like,1
